Page_traffic,Unit_price,Units_sold,Segment,1_Star_Rating,2_Star_Rating,3_Star_Rating,4_Star_Rating,5_Star_Rating,Image_Count,Bullet_Count,Title_Count,Description_Length,num_unique_Search_Terms,Organic Search Rank,Num_of_Promotions,Sum of Spend,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns,Clicks_video,Cost_video,Impressions_video,num_unique_campaigns_offline,Units_sold>1000
4198.0,25.93015665796345,1532,Skincare,28.0,20.0,59.0,173.0,1243.0,9.0,6.0,84.0,63.0,0.0,22.0,1.0,743.2838501657716,686.0,3221.879848077128,179080.0,4.0,0.0,0.0,0.0,0.0,1
922.5039893510973,38.95444191343964,439,Makeup,72.0,62.0,192.0,422.0,3087.0,0.0,7.0,82.0,105.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1870.0,4.268767377201113,1079,Hair Care,73.0,53.0,135.0,257.0,1499.0,7.0,8.0,129.0,221.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2097.0,33.70491803278689,854,Hair Care,47.0,35.0,100.0,178.0,1134.0,4.0,6.0,135.0,59.0,2.0,20.0,0.0,0.0,433.0,1265.979975454572,61707.0,2.0,0.0,0.0,0.0,0.0,0
2951.0,13.85121107266436,1156,Makeup,16.0,18.0,40.0,63.0,365.0,0.0,6.0,80.0,104.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
295.0,20.90566037735849,0,Makeup,75.0,53.0,143.0,285.0,1800.0,10.0,8.0,127.0,221.0,9.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,2.0,0
2435.0,22.13068731848984,1033,Makeup,91.0,69.0,187.0,395.0,2548.0,0.0,8.0,163.0,158.0,12.0,19.0,1.0,178.8279738756309,708.0,1885.108215114735,154960.0,2.0,0.0,0.0,0.0,0.0,1
916.0,39.13939393939394,825,Skincare,155.0,119.0,296.0,643.0,4413.0,9.0,8.0,126.0,221.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4449.0,22.94764059469942,1547,Makeup,19.0,13.0,35.0,58.0,490.0,3.0,6.0,85.0,62.0,4.0,12.0,0.0,0.0,1058.0,3238.735740909764,119515.0,2.0,4330.0,56344.76,5344861.0,2.0,1
5442.0,21.78504672897196,1391,Skincare,146.0,107.0,288.0,553.0,3786.0,9.0,8.0,127.0,221.0,9.0,10.0,0.0,0.0,1143.0,4779.769537384673,210223.0,4.0,0.0,0.0,0.0,0.0,1
7712.0,20.99524940617577,1684,Skincare,100.0,74.0,187.0,374.0,2630.0,9.0,8.0,127.0,221.0,10.0,16.0,0.0,0.0,697.0,1598.357145774967,113513.0,2.0,11303.0,118307.34,9990498.0,4.0,1
1353.0,8.563613231552162,786,Makeup,19.0,13.0,34.0,68.0,442.0,12.0,7.0,113.0,209.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
791.0,27.43661971830986,781,Hair Care,0.0,0.0,0.0,0.0,0.0,9.0,8.0,126.0,221.0,6.0,33.0,0.0,0.0,598.0,3249.515284250242,63838.0,2.0,0.0,0.0,0.0,0.0,0
2611.0,26.96653919694073,1046,Makeup,46.0,36.0,92.0,161.0,881.0,9.0,5.0,153.0,186.0,5.0,9.0,0.0,0.0,1443.0,5530.571113155713,221975.0,2.0,4330.0,56344.76,5344861.0,4.0,1
3752.0,15.82,1500,Skincare,92.0,70.0,208.0,447.0,2898.0,0.0,6.0,75.0,177.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.0,83933.1,7960863.0,2.0,1
1774.0,18.42050209205021,956,Makeup,49.0,48.0,132.0,258.0,1559.0,8.0,8.0,127.0,221.0,5.0,5.0,1.0,539.972399057243,559.0,1033.950201452285,50162.0,2.0,5379.0,61559.15,6156021.0,4.0,0
2877.0,13.18271954674221,706,Skincare,77.0,57.0,158.0,315.0,2121.0,0.0,8.0,160.0,158.0,8.0,37.0,0.0,0.0,741.0,1796.796252731807,225483.0,2.0,0.0,0.0,0.0,0.0,0
3765.0,30.68728121353559,857,Skincare,39.0,31.0,77.0,104.0,161.0,0.0,8.0,173.0,158.0,1.0,23.0,0.0,0.0,706.0,2060.791997921154,61186.0,2.0,5744.0,63978.2,6594469.0,2.0,0
1318.0,19.51648351648352,546,Skincare,35.0,25.0,73.0,161.0,1036.0,10.0,6.0,72.0,129.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2997.0,13.89261744966443,596,Skincare,15.0,0.0,0.0,0.0,0.0,8.0,5.0,91.0,54.0,2.0,31.0,0.0,0.0,572.0,2088.947405788003,127428.0,2.0,5561.0,61269.64,6298228.0,2.0,0
1807.0,32.55392156862745,408,Hair Care,74.0,52.0,124.0,280.0,2194.0,6.0,6.0,84.0,151.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4684.0,23.09310344827586,1450,Skincare,56.0,45.0,140.0,333.0,2466.0,0.0,8.0,161.0,158.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5561.0,61269.64,6298228.0,2.0,1
4019.0,29.09366869037294,1153,Hair Care,74.0,52.0,124.0,280.0,2170.0,6.0,6.0,84.0,151.0,2.0,3.0,0.0,0.0,1736.0,5677.778314519619,241162.0,6.0,5561.0,61269.64,6298228.0,2.0,1
1882.0,29.29967069154775,911,Makeup,120.0,83.0,217.0,451.0,3122.0,0.0,6.0,78.0,98.0,5.0,4.0,0.0,0.0,868.0,2473.239636159964,111993.0,4.0,6375.0,77040.81,7539723.0,2.0,0
6095.0,26.16727806309611,1363,Makeup,79.0,49.0,147.0,270.0,1864.0,0.0,6.0,77.0,99.0,4.0,3.0,0.0,0.0,1098.0,3248.075198446085,123208.0,2.0,4330.0,56344.76,5344861.0,4.0,1
2749.0,23.16478873239437,710,Skincare,34.0,17.0,50.0,137.0,1016.0,0.0,6.0,77.0,99.0,8.0,8.0,0.0,0.0,600.0,1355.222748201609,95593.0,2.0,0.0,0.0,0.0,0.0,0
3446.0,27.20352422907489,1135,Skincare,41.0,42.0,144.0,309.0,2325.0,10.0,6.0,74.0,62.0,9.0,32.0,0.0,0.0,674.0,1901.210220138141,87793.0,4.0,0.0,0.0,0.0,0.0,1
1341.764899346688,35.72741433021807,642,Makeup,78.0,64.0,201.0,439.0,3184.0,0.0,7.0,82.0,105.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2800.0,22.13129644921553,1211,Hair Care,93.0,65.0,170.0,354.0,2461.0,10.0,7.0,121.0,209.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3746.0,11.78571428571429,1148,Hair Care,60.0,38.0,122.0,284.0,2099.0,16.0,7.0,139.0,201.0,0.0,26.0,1.0,612.7158613426377,677.0,1666.926190849092,92217.0,2.0,5379.0,61559.15,6156021.0,4.0,1
5151.0,12.50461389023798,2059,Makeup,58.0,36.0,103.0,205.0,1402.0,10.0,5.0,83.0,61.0,4.0,21.0,0.0,0.0,514.0,970.9916959399492,79002.0,2.0,10579.0,111171.56,9223813.0,4.0,1
2914.0,25.88623707239459,1257,Makeup,104.0,59.0,158.0,269.0,1678.0,9.0,7.0,110.0,209.0,7.0,21.0,0.0,0.0,673.0,2109.468383957935,102561.0,2.0,0.0,0.0,0.0,0.0,1
4522.0,14.04055619930475,1726,Skincare,69.0,50.0,182.0,351.0,2697.0,7.0,7.0,84.0,62.0,4.0,23.0,0.0,0.0,664.0,2189.102929293254,64612.0,2.0,0.0,0.0,0.0,0.0,1
2301.0,8.320276497695852,868,Hair Care,62.0,42.0,122.0,284.0,2133.0,16.0,7.0,139.0,201.0,1.0,3.0,1.0,375.406241830617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3078.0,19.04566744730679,854,Skincare,52.0,47.0,105.0,222.0,1541.0,8.0,7.0,110.0,116.0,4.0,29.0,0.0,0.0,660.0,1730.138481753779,136541.0,2.0,0.0,0.0,0.0,0.0,0
5704.0,17.02918149466192,1405,Skincare,53.0,42.0,105.0,197.0,1026.0,8.0,5.0,125.0,221.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4751.0,29.08593012275732,1059,Skincare,0.0,0.0,25.0,66.0,403.0,9.0,5.0,85.0,59.0,0.0,3.0,1.0,172.8383844231927,992.0,3092.745160330569,129751.0,2.0,9880.0,102695.19,8531176.0,4.0,1
2193.0,25.29977628635347,894,Makeup,128.0,91.0,218.0,431.0,2478.0,7.0,6.0,90.0,62.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4791.0,56344.76,5344861.0,2.0,0
4354.0,15.68976279650437,1602,Skincare,103.0,63.0,194.0,424.0,2916.0,0.0,8.0,163.0,158.0,5.0,10.0,0.0,0.0,516.0,1729.098031127607,88394.0,2.0,0.0,0.0,0.0,0.0,1
4420.0,23.04803270311702,1957,Skincare,160.0,119.0,309.0,672.0,4769.0,6.0,6.0,89.0,141.0,2.0,3.0,0.0,0.0,1399.0,10756.97425042887,400898.0,6.0,0.0,0.0,0.0,0.0,1
3007.0,8.774079320113314,1412,Makeup,0.0,0.0,0.0,0.0,0.0,9.0,6.0,86.0,65.0,0.0,19.0,1.0,408.2484415526408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2289.0,30.6321243523316,965,Skincare,150.0,110.0,336.0,671.0,4413.0,9.0,7.0,152.0,186.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3795.0,10.60579455662862,1139,Makeup,97.0,49.0,136.0,249.0,1646.0,10.0,6.0,86.0,65.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4176.0,23.57040816326531,980,Skincare,27.0,16.0,49.0,155.0,1113.0,9.0,6.0,84.0,63.0,3.0,18.0,0.0,0.0,409.0,1064.432712426467,88435.0,2.0,4330.0,56344.76,5344861.0,2.0,0
2605.0,9.775254502740799,1277,Makeup,0.0,0.0,0.0,0.0,0.0,9.0,6.0,86.0,65.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
4681.0,22.67266949152542,944,Skincare,127.0,100.0,310.0,604.0,4188.0,12.0,6.0,92.0,184.0,12.0,20.0,0.0,0.0,524.0,920.7450953293263,50131.0,4.0,0.0,0.0,0.0,0.0,0
2774.0,21.26015037593985,1330,Makeup,35.0,24.0,62.0,120.0,811.0,8.0,5.0,118.0,209.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4815.0,23.09100529100529,945,Makeup,0.0,0.0,0.0,0.0,0.0,13.0,6.0,90.0,67.0,0.0,5.0,0.0,0.0,782.0,1489.445885180757,50387.0,4.0,0.0,0.0,0.0,0.0,0
4196.0,18.99311768754302,1453,Makeup,123.0,113.0,292.0,604.0,3906.0,8.0,6.0,86.0,62.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.0,111171.56,9223813.0,6.0,1
3128.0,17.01479289940828,1690,Makeup,107.0,69.0,141.0,337.0,2035.0,14.0,6.0,92.0,61.0,3.0,3.0,0.0,0.0,587.0,1248.265456375216,84568.0,4.0,0.0,0.0,0.0,0.0,1
108.0,13.93833333333333,600,Makeup,19.0,10.0,34.0,68.0,430.0,12.0,7.0,113.0,209.0,5.0,35.0,1.0,32.24420376500358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1870.0,45.58551617873652,649,Hair Care,72.0,54.0,97.0,250.0,1652.0,11.0,6.0,93.0,61.0,3.0,20.0,0.0,0.0,567.0,1418.637877260308,82316.0,4.0,0.0,0.0,0.0,0.0,0
3571.0,20.29482488238369,1913,Makeup,34.0,39.0,98.0,168.0,804.0,11.0,6.0,67.0,125.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.0,83933.1,7960863.0,2.0,1
1555.0,17.61139896373057,772,Makeup,0.0,0.0,0.0,0.0,0.0,5.0,5.0,79.0,58.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3298.0,33.60901162790697,688,Skincare,81.0,58.0,145.0,256.0,1593.0,8.0,6.0,85.0,58.0,13.0,39.0,0.0,0.0,878.0,1763.650763372007,142312.0,2.0,0.0,0.0,0.0,0.0,0
1973.0,12.41719077568134,954,Makeup,46.0,26.0,50.0,113.0,599.0,4.0,6.0,91.0,62.0,5.0,17.0,1.0,269.3979140281641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4949.0,17.77094972067039,2148,Skincare,121.0,95.0,238.0,467.0,3177.0,0.0,8.0,163.0,158.0,6.0,30.0,0.0,0.0,693.0,1302.652181529249,165118.0,4.0,4330.0,56344.76,5344861.0,4.0,1
3545.0,18.73745928338762,1535,Makeup,0.0,0.0,0.0,0.0,0.0,7.0,8.0,127.0,221.0,3.0,25.0,1.0,250.8428449546452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4328.0,25.95171537484117,1574,Makeup,80.0,63.0,150.0,310.0,2055.0,6.0,6.0,81.0,108.0,8.0,17.0,1.0,127.8612212223423,1158.0,3763.473690361267,177636.0,4.0,3479.0,40244.28,3856872.0,2.0,1
1866.0,13.51115618661258,986,Skincare,61.0,36.0,90.0,163.0,1042.0,12.0,6.0,91.0,62.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5278.0,18.69632107023411,1495,Skincare,56.0,45.0,140.0,333.0,2466.0,0.0,8.0,161.0,158.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,2.0,1
119.0,27.85145317545748,929,Makeup,63.0,57.0,181.0,384.0,2632.0,0.0,7.0,82.0,105.0,1.0,3.0,1.0,345.2775815948197,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,0
2034.0,21.72674418604651,860,Skincare,139.0,96.0,250.0,493.0,2915.0,10.0,7.0,151.0,157.0,3.0,27.0,0.0,0.0,919.0,4316.497401563922,141879.0,2.0,0.0,0.0,0.0,0.0,0
4658.0,13.74622984919397,1923,Makeup,0.0,0.0,0.0,0.0,0.0,12.0,7.0,131.0,209.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3987.0,14.96028645833333,1536,Skincare,129.0,84.0,213.0,446.0,3272.0,8.0,8.0,126.0,205.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,2.0,1
4255.0,19.39114391143912,1355,Skincare,74.0,60.0,168.0,333.0,1905.0,8.0,5.0,125.0,221.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,63978.2,6594469.0,2.0,1
5256.0,23.78149779735683,1135,Hair Care,89.0,64.0,200.0,442.0,3137.0,11.0,7.0,120.0,196.0,6.0,27.0,0.0,0.0,1058.0,4644.920069570574,174466.0,4.0,0.0,0.0,0.0,0.0,1
4990.0,14.54063974829575,1907,Makeup,112.0,103.0,272.0,551.0,3579.0,8.0,6.0,86.0,62.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.0,111171.56,9223813.0,4.0,1
4389.0,15.01128003923492,2039,Skincare,52.0,47.0,105.0,222.0,1541.0,8.0,7.0,110.0,116.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.0,83933.1,7960863.0,2.0,1
706.0,20.90566037735849,0,Makeup,13.0,14.0,27.0,55.0,258.0,3.0,8.0,125.0,221.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5649.0,19.93852459016393,1708,Makeup,0.0,0.0,0.0,0.0,0.0,3.0,6.0,85.0,62.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
4063.0,19.05767894371091,1439,Skincare,108.0,73.0,181.0,345.0,2033.0,10.0,7.0,151.0,157.0,3.0,19.0,0.0,0.0,697.0,2570.773141443801,89925.0,2.0,5744.0,63978.2,6594469.0,2.0,1
3084.0,30.6183924692252,1381,Skincare,92.0,61.0,148.0,361.0,2395.0,12.0,7.0,117.0,209.0,2.0,36.0,0.0,0.0,711.0,2932.640328156837,95417.0,2.0,0.0,0.0,0.0,0.0,1
3095.0,26.44299674267101,1228,Skincare,83.0,56.0,146.0,320.0,2063.0,12.0,7.0,117.0,209.0,1.0,20.0,1.0,1122.567715240042,876.0,3253.535664456486,137110.0,2.0,5379.0,61559.15,6156021.0,4.0,1
2346.0,24.52323232323232,990,Makeup,152.0,102.0,266.0,535.0,3112.0,7.0,6.0,90.0,62.0,2.0,3.0,0.0,0.0,538.0,1910.765511730345,117409.0,4.0,0.0,0.0,0.0,0.0,0
4657.0,24.46913580246914,972,Skincare,92.0,71.0,221.0,429.0,2958.0,12.0,6.0,92.0,184.0,9.0,34.0,0.0,0.0,1053.0,3093.848470439797,183111.0,4.0,5379.0,61559.15,6156021.0,2.0,0
4745.0,13.56545454545455,1100,Skincare,119.0,75.0,224.0,516.0,3332.0,10.0,6.0,90.0,64.0,4.0,16.0,0.0,0.0,863.0,3727.990931070915,50455.0,4.0,0.0,0.0,0.0,0.0,1
3960.0,34.95454545454545,704,Makeup,0.0,0.0,0.0,0.0,0.0,13.0,6.0,90.0,67.0,1.0,21.0,0.0,0.0,1257.0,2785.350132896283,422136.0,2.0,0.0,0.0,0.0,0.0,0
3093.0,17.891950688905,1379,Makeup,23.0,18.0,70.0,138.0,1133.0,10.0,8.0,126.0,221.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9522.0,102695.19,8531176.0,6.0,1
4924.0,20.86604361370717,1284,Skincare,146.0,107.0,288.0,553.0,3786.0,9.0,8.0,127.0,221.0,10.0,39.0,0.0,0.0,925.0,3959.464230372364,211301.0,4.0,0.0,0.0,0.0,0.0,1
4654.0,21.45896464646465,1584,Makeup,55.0,49.0,129.0,249.0,1343.0,11.0,6.0,67.0,125.0,7.0,21.0,0.0,0.0,1456.0,5086.079174056801,205588.0,4.0,4330.0,56344.76,5344861.0,4.0,1
3830.0,10.24155653450808,1362,Hair Care,60.0,38.0,122.0,284.0,2099.0,16.0,7.0,139.0,201.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,11413.0,125721.77,10372142.0,6.0,1
2416.0,25.83259911894273,1135,Makeup,104.0,59.0,158.0,269.0,1678.0,9.0,7.0,110.0,209.0,6.0,3.0,0.0,0.0,797.0,2422.586727692199,128793.0,4.0,5744.0,63978.2,6594469.0,2.0,1
4069.0,19.73309090909091,1375,Makeup,61.0,40.0,96.0,197.0,1235.0,16.0,7.0,141.0,123.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2029.0,17.96954314720812,1576,Makeup,61.0,39.0,108.0,217.0,1298.0,7.0,8.0,127.0,221.0,4.0,10.0,0.0,0.0,939.0,3321.486869733907,264789.0,4.0,0.0,0.0,0.0,0.0,1
3512.0,26.125,752,Makeup,22.0,15.0,27.0,35.0,366.0,0.0,8.0,159.0,158.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2324.0,27.2552783109405,1042,Makeup,108.0,62.0,164.0,272.0,1678.0,9.0,7.0,110.0,209.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1956.0,11.80963045912654,893,Skincare,247.0,164.0,471.0,967.0,6737.0,9.0,8.0,126.0,149.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5286.0,24.17347622237106,1493,Makeup,80.0,63.0,150.0,310.0,2055.0,6.0,6.0,81.0,108.0,8.0,9.0,0.0,0.0,1604.0,3803.370108949408,205570.0,4.0,5379.0,61559.15,6156021.0,2.0,1
2561.0,13.44206773618538,1122,Makeup,60.0,56.0,122.0,246.0,1360.0,11.0,7.0,119.0,209.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5371.0,18.73995617238861,1369,Makeup,66.0,37.0,64.0,87.0,381.0,0.0,8.0,167.0,57.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
3388.0,4.090814196242171,958,Makeup,35.0,28.0,81.0,169.0,1051.0,9.0,6.0,88.0,64.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4820.0,9.349242424242425,1320,Hair Care,58.0,51.0,125.0,268.0,1635.0,11.0,7.0,115.0,209.0,3.0,3.0,0.0,0.0,396.0,1021.340380431097,54067.0,4.0,3219.0,40244.28,3856872.0,2.0,1
3583.0,24.5933983495874,1333,Makeup,0.0,0.0,0.0,0.0,0.0,7.0,7.0,125.0,221.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3939.0,33.5233949945593,919,Skincare,41.0,42.0,144.0,309.0,2325.0,10.0,6.0,74.0,62.0,6.0,3.0,0.0,0.0,946.0,3127.235006823085,119262.0,2.0,3479.0,40244.28,3856872.0,2.0,0
6216.0,21.95649021029732,1379,Skincare,99.0,73.0,203.0,383.0,2546.0,9.0,7.0,152.0,186.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5531.0,25.63330898466034,1369,Makeup,0.0,0.0,0.0,0.0,0.0,7.0,7.0,125.0,221.0,0.0,19.0,1.0,126.4966605800067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1528.0,14.18372379778052,811,Makeup,46.0,26.0,50.0,113.0,599.0,4.0,6.0,91.0,62.0,3.0,27.0,1.0,181.7936374709422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2150.0,13.82161234991424,583,Makeup,75.0,59.0,168.0,390.0,2815.0,0.0,6.0,80.0,89.0,6.0,26.0,0.0,0.0,385.0,1050.350361804164,130329.0,4.0,5561.0,61269.64,6298228.0,2.0,0
2837.0,20.56289027653881,1121,Makeup,16.0,14.0,36.0,54.0,269.0,9.0,8.0,126.0,221.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2403.0,32.51136363636363,1144,Makeup,81.0,53.0,138.0,279.0,2070.0,0.0,8.0,159.0,158.0,3.0,18.0,0.0,0.0,608.0,3210.761978453809,138452.0,2.0,0.0,0.0,0.0,0.0,1
6547.0,22.66849100860047,1279,Makeup,97.0,70.0,180.0,361.0,2302.0,16.0,7.0,95.0,123.0,0.0,23.0,0.0,0.0,1122.0,2499.599361020365,124384.0,2.0,5379.0,61559.15,6156021.0,2.0,1
4309.0,17.11340815121087,1693,Makeup,43.0,39.0,99.0,211.0,1315.0,9.0,6.0,88.0,64.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
3266.0,9.26524064171123,935,Makeup,38.0,21.0,80.0,157.0,1196.0,6.0,8.0,126.0,221.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1911.0,13.62611806797853,1118,Makeup,19.0,19.0,34.0,69.0,442.0,12.0,7.0,113.0,209.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1703.0,27.61790780141844,1128,Makeup,162.0,109.0,295.0,677.0,4460.0,9.0,5.0,127.0,221.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5648.0,21.1281366791244,1873,Skincare,19.0,15.0,42.0,149.0,1154.0,0.0,6.0,76.0,96.0,2.0,45.0,0.0,0.0,574.0,1822.600331927777,90850.0,6.0,0.0,0.0,0.0,0.0,1
3189.0,18.92623941958887,827,Skincare,78.0,55.0,159.0,316.0,2032.0,6.0,6.0,84.0,63.0,9.0,30.0,0.0,0.0,537.0,1159.302144628031,69013.0,2.0,9522.0,102695.19,8531176.0,6.0,0
3264.0,19.24388379204893,1308,Makeup,46.0,27.0,64.0,129.0,759.0,16.0,7.0,141.0,123.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1758.226930293427,10.79306358381503,865,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,167.0,158.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3661.0,20.50955414012739,1413,Skincare,54.0,47.0,130.0,283.0,1898.0,8.0,7.0,110.0,116.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5243.0,29.86377708978328,1292,Makeup,59.0,44.0,108.0,209.0,1069.0,0.0,6.0,75.0,164.0,2.0,52.0,1.0,207.6184797934293,962.0,3812.401883052455,149131.0,4.0,6149.0,77040.81,7539723.0,2.0,1
5571.0,24.73745519713261,1116,Hair Care,87.0,64.0,200.0,442.0,3137.0,11.0,7.0,120.0,196.0,5.0,26.0,1.0,409.2172268560087,0.0,0.0,0.0,0.0,6024.0,77040.81,7539723.0,2.0,1
3429.0,18.1191414805081,2283,Makeup,61.0,39.0,108.0,217.0,1298.0,7.0,8.0,127.0,221.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3345.0,24.96872493985565,1247,Skincare,87.0,58.0,172.0,390.0,2625.0,11.0,6.0,70.0,148.0,5.0,21.0,0.0,0.0,1107.0,5424.093246834571,213322.0,6.0,0.0,0.0,0.0,0.0,1
4084.0,11.29875518672199,1205,Skincare,83.0,48.0,167.0,356.0,2526.0,0.0,8.0,163.0,158.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2672.0,27.21341463414634,820,Skincare,186.0,134.0,349.0,722.0,4503.0,8.0,7.0,129.0,209.0,7.0,7.0,0.0,0.0,920.0,5141.893700521599,211423.0,4.0,0.0,0.0,0.0,0.0,0
4175.0,25.4643188137164,1079,Makeup,74.0,52.0,125.0,291.0,1848.0,8.0,5.0,118.0,209.0,5.0,3.0,1.0,300.7120531625826,1047.0,4600.161945204663,170335.0,2.0,0.0,0.0,0.0,0.0,1
2810.0,23.41933418693982,1562,Makeup,140.0,78.0,228.0,474.0,3479.0,12.0,8.0,126.0,221.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
324.0,16.2,355,Skincare,73.0,43.0,90.0,146.0,821.0,7.0,6.0,84.0,62.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10801.0,118307.34,9990498.0,6.0,0
3494.0,18.16705516705517,1287,Skincare,90.0,65.0,152.0,280.0,1667.0,10.0,7.0,151.0,157.0,2.0,21.0,0.0,0.0,1091.0,4442.348870852532,177881.0,2.0,0.0,0.0,0.0,0.0,1
4245.0,15.61333333333333,1500,Hair Care,49.0,34.0,84.0,141.0,780.0,0.0,8.0,159.0,158.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,4.0,1
3200.0,13.37435897435897,975,Makeup,36.0,32.0,80.0,182.0,1174.0,12.0,6.0,86.0,65.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
