ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
467537,Female,Yes,68,No,Lawyer,,High,3
463654,Female,No,39,No,Engineer,4,Low,3
459047,Female,No,21,No,Healthcare,1,Low,5
462994,Female,Yes,39,No,Artist,,Average,3
464363,Female,Yes,41,Yes,Artist,9,Low,1
462565,Male,Yes,49,Yes,Artist,1,Average,4
463226,Female,Yes,38,Yes,Executive,0,Average,2
461232,Female,Yes,36,Yes,Executive,,High,
467671,Female,Yes,52,Yes,Artist,9,Low,4
460374,Female,No,46,Yes,Artist,6,Low,2
463077,Male,No,28,No,Doctor,4,Low,3
462719,Female,Yes,55,Yes,Artist,0,High,5
459729,Female,No,41,Yes,Healthcare,1,Low,1
459084,Male,Yes,47,No,Executive,0,High,2
467924,Male,Yes,52,Yes,Artist,0,Low,3
465439,Female,Yes,45,Yes,Artist,4,High,4
462899,Male,No,32,No,Healthcare,,Low,3
466712,Male,Yes,78,Yes,Lawyer,1,Low,1
467433,Male,No,45,,Artist,0,Low,1
462642,Male,Yes,39,No,Executive,,Average,7
460983,Male,Yes,38,No,Doctor,0,High,4
464008,Female,Yes,50,Yes,Artist,1,Average,4
461702,Female,Yes,53,Yes,Engineer,8,High,4
464312,Male,No,43,Yes,Artist,1,Low,1
462818,Male,Yes,59,Yes,Artist,1,Average,3
466045,Female,No,38,No,Entertainment,8,Low,2
461889,Male,Yes,42,Yes,Artist,2,Average,2
467945,Male,Yes,65,Yes,Artist,0,Average,2
464322,Male,Yes,79,Yes,Lawyer,0,Low,2
465637,Female,No,41,Yes,Artist,1,Low,1
462058,Male,Yes,42,Yes,Entertainment,9,Low,2
459368,Male,Yes,28,No,Executive,,Low,7
462500,Male,Yes,49,Yes,Doctor,1,Average,2
466948,Male,Yes,58,Yes,Artist,1,Low,2
461606,Male,Yes,69,Yes,Lawyer,0,High,3
466184,Female,No,35,Yes,Artist,3,Low,1
466014,Female,Yes,47,No,Engineer,0,High,2
462890,Female,No,25,Yes,Marketing,12,Low,1
464909,Female,Yes,38,Yes,Homemaker,0,Low,2
459554,Female,No,25,No,Engineer,8,Low,3
462429,Male,Yes,76,No,Lawyer,0,Low,1
463605,Female,No,23,No,Healthcare,0,Low,5
459531,Male,No,38,Yes,Marketing,3,Low,
464608,Female,Yes,49,Yes,Artist,0,Average,3
459960,Female,Yes,56,Yes,,1,Low,1
459597,Female,Yes,71,Yes,Artist,1,High,2
464497,Female,No,39,No,Engineer,0,Low,3
467150,Female,No,41,Yes,Artist,8,Low,3
464832,Male,Yes,66,No,Lawyer,1,Low,
466829,Female,Yes,27,No,Homemaker,10,Low,1
459508,Female,No,23,No,Healthcare,,Low,3
463506,Female,Yes,35,Yes,Artist,2,Average,2
466475,Female,Yes,33,No,Artist,,Low,2
462546,Female,No,21,No,Executive,8,Low,
467448,Female,Yes,49,No,Engineer,0,Low,1
462852,Male,Yes,42,No,Engineer,9,Low,3
462072,Male,No,39,Yes,Artist,0,Low,1
463211,Male,Yes,68,Yes,Lawyer,8,Low,1
464059,Male,Yes,57,Yes,Artist,1,Low,1
463746,Male,No,38,Yes,Artist,0,Low,1
465671,Female,Yes,35,No,Engineer,2,Average,5
461729,Female,Yes,41,Yes,Marketing,0,Low,3
464849,Male,Yes,40,Yes,Artist,0,Average,4
461100,Female,No,32,Yes,Healthcare,,Low,3
466434,Male,Yes,53,Yes,Artist,0,Average,4
467305,Female,Yes,38,Yes,Homemaker,8,Average,3
466270,Female,Yes,68,No,Marketing,0,Low,2
463479,Male,No,30,No,Executive,1,Low,2
467471,Male,Yes,52,No,Entertainment,4,Average,5
459159,Male,Yes,80,Yes,Lawyer,1,Low,1
465980,Female,No,31,Yes,Healthcare,1,Low,7
467713,Female,Yes,38,No,Executive,,Average,4
467528,Male,Yes,87,No,Executive,0,High,2
461278,Male,No,23,No,Healthcare,1,Low,4
466964,Male,No,45,Yes,Artist,5,Low,1
460607,Male,Yes,36,Yes,Artist,9,Average,4
462825,Male,Yes,41,No,Executive,1,High,2
459899,Female,Yes,48,Yes,Artist,0,Low,4
460936,Male,Yes,70,Yes,Executive,1,High,5
458991,Female,Yes,84,Yes,Lawyer,3,High,2
460028,Male,Yes,39,Yes,Healthcare,11,Average,2
464281,Female,No,39,Yes,Artist,0,Low,1
463443,Male,Yes,50,Yes,Artist,1,Average,4
460949,Male,Yes,40,Yes,Doctor,1,Low,5
466602,Male,Yes,39,Yes,Artist,,Average,2
459044,Male,Yes,38,Yes,Artist,4,Average,3
460786,Male,Yes,71,No,Lawyer,1,High,2
465968,Female,No,35,Yes,Artist,10,Low,1
460039,Male,Yes,27,Yes,Healthcare,5,Low,5
462892,Male,Yes,33,No,Healthcare,8,Average,3
462652,Male,Yes,37,No,Artist,,Average,3
465050,Male,Yes,74,Yes,Lawyer,1,High,2
461793,Male,No,20,No,Marketing,0,Low,2
460781,Female,Yes,30,No,Entertainment,1,High,4
463649,Male,No,22,No,Doctor,0,Low,4
466969,Female,No,43,Yes,Homemaker,9,Low,1
462030,Male,No,36,Yes,Artist,11,Low,2
463735,Male,No,29,Yes,Healthcare,4,Low,2
464134,Female,No,43,Yes,Entertainment,0,Low,6
460195,Male,No,38,Yes,Entertainment,7,Low,1
464089,Female,Yes,40,Yes,Artist,5,High,5
466643,Female,Yes,68,Yes,Lawyer,9,High,4
461313,Male,Yes,57,Yes,Artist,1,Average,
460418,Female,No,35,Yes,Entertainment,9,Low,2
461303,Female,No,23,No,Doctor,7,Low,4
467049,Male,No,50,Yes,Artist,1,Low,1
459674,Female,No,32,Yes,Doctor,0,Low,5
466910,Male,Yes,59,Yes,Entertainment,9,Low,1
466459,Female,No,30,Yes,Healthcare,3,Low,5
463085,Female,No,35,Yes,Artist,0,Low,1
461533,Male,No,48,Yes,Healthcare,1,Low,2
461187,Male,No,29,No,Healthcare,9,Low,4
461432,Female,Yes,40,Yes,Artist,1,Average,2
463978,Male,Yes,38,Yes,Artist,1,Average,3
459383,Male,Yes,36,No,Engineer,0,Low,1
464020,Male,No,20,No,Healthcare,0,Low,4
467394,Male,No,29,No,Healthcare,6,Low,3
464539,Male,Yes,42,No,Executive,3,High,3
461529,Female,Yes,35,Yes,Entertainment,1,Low,1
464943,Female,Yes,37,No,Engineer,1,Average,6
466147,Female,Yes,52,No,Artist,0,Average,4
466263,Male,No,53,Yes,Artist,0,Low,2
461812,Male,Yes,30,No,Artist,9,High,6
466848,Female,Yes,65,Yes,Artist,1,Low,2
467933,Female,No,23,No,Healthcare,1,Low,3
463957,Female,No,32,No,Entertainment,0,Low,3
462175,Female,No,36,Yes,Homemaker,9,Low,1
465818,Male,No,27,No,Entertainment,1,Low,3
467190,Male,Yes,36,Yes,Executive,0,Low,2
467848,Male,No,37,Yes,Artist,12,Low,1
462249,Male,No,29,No,Entertainment,0,Low,3
459311,Male,No,29,Yes,Executive,0,Low,5
462610,Male,No,27,Yes,Doctor,1,Low,6
467309,Female,No,35,Yes,Engineer,2,Low,1
467365,Male,No,40,Yes,Artist,1,Low,1
461913,Male,No,37,Yes,Entertainment,6,Low,4
462617,Male,No,19,No,Healthcare,0,Low,5
465485,Male,No,29,Yes,Healthcare,0,Low,4
461316,Female,Yes,53,Yes,Artist,0,Average,2
460501,Male,No,25,Yes,Healthcare,0,Low,
460556,Female,Yes,38,Yes,,1,Low,1
463036,Male,Yes,48,Yes,Artist,,Low,6
461079,Female,No,26,No,Engineer,4,Low,1
465120,Female,No,30,Yes,Healthcare,0,Low,4
464671,Male,No,30,No,Entertainment,1,Low,2
465367,Male,Yes,69,No,Executive,1,High,3
467088,Male,Yes,57,Yes,Artist,0,Low,1
463887,Female,Yes,56,Yes,Artist,4,Average,2
460250,Male,No,27,Yes,Healthcare,8,Low,4
465316,Male,No,21,No,Healthcare,0,Low,6
464713,Female,Yes,71,Yes,Artist,0,High,4
465764,Female,No,39,Yes,Entertainment,8,Low,4
467080,Female,Yes,87,Yes,Lawyer,1,High,2
460683,Male,Yes,59,No,Entertainment,6,Average,3
460042,Male,No,32,Yes,Marketing,8,Low,1
463025,Male,Yes,40,No,Executive,7,Low,4
459731,Female,Yes,58,Yes,Artist,0,High,3
460955,Male,No,19,No,Healthcare,,Low,5
462179,Female,No,31,Yes,Marketing,0,Low,9
463147,Male,No,31,No,Healthcare,,Low,4
462639,Female,Yes,43,No,Engineer,,Average,2
465722,Male,Yes,47,No,,1,Low,5
464799,Male,No,35,No,Marketing,0,Low,4
461934,Female,Yes,46,Yes,Artist,8,Average,2
459146,Male,Yes,69,Yes,Artist,1,Low,2
461448,Male,Yes,69,Yes,Doctor,0,High,3
466419,Female,Yes,45,Yes,Entertainment,3,Average,5
465443,Male,Yes,38,Yes,Artist,0,Low,4
459105,Male,Yes,39,Yes,Executive,5,High,3
459941,Male,Yes,65,Yes,Artist,4,Low,
463232,Female,No,23,No,Healthcare,2,Low,5
464737,Female,Yes,58,No,Engineer,0,Average,6
467922,Male,Yes,84,Yes,Entertainment,0,High,2
465329,Male,Yes,35,Yes,Artist,5,Average,2
466512,Female,No,22,No,Healthcare,1,Low,2
465408,Male,No,30,No,Executive,,Low,4
466339,Male,No,23,No,Healthcare,0,Low,2
462870,Female,No,41,Yes,Artist,3,Low,3
464335,Male,Yes,50,Yes,Executive,4,High,3
461353,Male,Yes,50,Yes,Executive,0,High,4
463920,Female,No,28,Yes,Homemaker,8,Low,1
463712,Female,Yes,37,Yes,Doctor,1,Average,2
467465,Male,No,19,No,Healthcare,,Low,6
463637,Female,No,30,Yes,Healthcare,,Low,5
466917,Male,Yes,43,No,Executive,3,Low,
464663,Male,Yes,73,No,Executive,1,High,2
460919,Female,No,19,No,Healthcare,0,Low,
465000,Male,Yes,50,Yes,Executive,1,High,3
461226,Male,Yes,51,Yes,,1,Low,2
467500,Female,Yes,32,Yes,Artist,4,High,2
461536,Female,No,39,Yes,Doctor,2,Low,1
464296,Male,No,43,Yes,Doctor,1,Low,4
463142,Female,No,33,Yes,Artist,5,Low,2
461004,Male,Yes,61,Yes,Artist,1,Average,3
462323,Female,Yes,70,Yes,Doctor,0,Average,2
467899,Male,Yes,66,Yes,Artist,1,Average,2
461941,Female,Yes,72,Yes,Artist,0,Low,1
461383,Male,Yes,71,Yes,Artist,0,High,2
466616,Male,No,18,No,Healthcare,8,Low,9
464658,Male,Yes,33,No,Artist,1,Average,2
460699,Male,No,28,Yes,Artist,9,Low,1
460180,Female,Yes,27,Yes,Marketing,11,Average,2
462683,Female,Yes,38,No,Engineer,1,Low,5
464988,Male,Yes,63,Yes,Artist,0,Average,7
466593,Male,Yes,70,Yes,Lawyer,0,High,3
464542,Female,No,26,Yes,Healthcare,10,Low,1
465678,Male,Yes,36,No,Entertainment,1,Low,2
467862,Female,Yes,47,Yes,Artist,0,Low,3
459394,Male,No,28,No,Entertainment,9,Low,2
460091,Female,No,26,Yes,Entertainment,1,Low,5
461023,Male,Yes,65,No,Lawyer,,High,2
461260,Male,No,20,No,Marketing,1,Low,3
463632,Male,Yes,30,Yes,Artist,0,Average,2
460047,Male,No,41,Yes,Entertainment,8,Low,2
460378,Female,No,40,Yes,Doctor,1,Low,1
464758,Female,Yes,47,No,Engineer,1,Average,4
460931,Male,Yes,40,Yes,Entertainment,2,Average,5
463240,Female,Yes,53,No,Engineer,0,Average,3
461126,Female,No,28,Yes,Homemaker,,Low,2
459698,Male,Yes,60,Yes,Artist,1,Low,2
461598,Female,No,27,Yes,Artist,8,Low,1
465979,Male,Yes,43,Yes,Artist,2,Low,2
463974,Female,No,33,Yes,Homemaker,7,Low,3
466231,Male,Yes,56,Yes,Entertainment,0,Average,2
459833,Male,Yes,70,Yes,Executive,1,High,2
462886,Male,Yes,70,No,Doctor,1,High,2
467628,Male,Yes,73,No,Executive,,High,3
467488,Female,Yes,38,Yes,Entertainment,,Average,2
465998,Female,No,40,Yes,Engineer,6,Low,3
459338,Male,Yes,88,No,Executive,,Low,
466942,Female,No,29,Yes,Healthcare,1,Low,4
467195,Male,Yes,27,Yes,Executive,,High,2
466310,Female,Yes,40,Yes,Engineer,0,Average,2
467617,Male,Yes,82,Yes,Lawyer,1,Low,1
459975,Female,No,38,Yes,Artist,7,Low,1
464386,Male,Yes,39,Yes,Doctor,0,Average,3
462005,Male,Yes,39,Yes,Artist,0,Average,2
465859,Male,No,47,Yes,Artist,0,Low,1
464394,Male,Yes,75,Yes,Lawyer,0,High,2
466120,Female,Yes,37,No,Marketing,0,Low,4
460964,Male,Yes,84,No,Lawyer,1,High,2
461975,Female,No,42,Yes,Entertainment,6,Low,2
462172,Male,Yes,39,Yes,Doctor,0,Average,2
464563,Male,Yes,42,Yes,Artist,0,Average,2
464945,Female,Yes,40,Yes,Artist,1,Average,2
463688,Female,No,52,Yes,Doctor,1,Low,1
461750,Male,No,52,No,Artist,5,Low,1
464400,Male,No,31,Yes,Entertainment,0,Low,4
463052,Male,Yes,37,Yes,Marketing,1,Low,2
461372,Male,No,27,Yes,Artist,3,Low,1
463367,Female,No,35,Yes,Engineer,4,Low,4
467926,Male,Yes,79,Yes,Artist,0,High,2
461483,Female,No,28,Yes,Doctor,1,Low,4
467355,Male,No,31,No,Healthcare,0,Low,4
466416,Male,Yes,88,No,Executive,0,High,3
460330,Female,No,51,Yes,Entertainment,4,Low,1
459650,Male,Yes,38,Yes,Entertainment,,Low,2
466789,Female,Yes,53,Yes,Artist,0,Average,2
466679,Female,No,43,Yes,Artist,8,Low,2
459362,Male,Yes,55,No,Executive,0,Low,2
466128,Male,No,35,Yes,Artist,4,Low,2
462474,Female,Yes,25,No,Engineer,1,Average,2
459782,Male,Yes,58,Yes,Artist,6,Average,4
463113,Female,No,32,Yes,Doctor,1,Low,6
466683,Female,Yes,49,No,Artist,1,Average,4
462103,Female,Yes,53,No,Entertainment,9,High,2
459227,Female,Yes,31,No,Engineer,9,Low,4
467761,Male,No,39,Yes,Artist,1,Low,2
459163,Male,No,42,Yes,Entertainment,1,Low,1
462455,Male,No,20,No,Healthcare,1,Low,5
460178,Male,Yes,50,Yes,Entertainment,1,Low,2
462803,Male,No,26,No,Doctor,0,Low,6
460427,Male,Yes,46,Yes,Artist,1,Average,3
466343,Male,No,30,Yes,Doctor,0,Low,2
461583,Female,Yes,60,Yes,Doctor,6,Average,2
466461,Male,Yes,84,No,Lawyer,0,Low,1
462689,Female,No,37,Yes,Homemaker,,Low,1
462740,Male,Yes,63,Yes,Artist,6,Low,1
461355,Female,No,38,Yes,Healthcare,0,Low,2
465009,Male,Yes,51,Yes,Entertainment,0,Average,4
467658,Male,No,20,No,Healthcare,0,Low,4
462837,Female,No,25,No,Healthcare,14,Low,3
463907,Female,No,33,Yes,Doctor,0,Low,5
462728,Female,No,31,No,Engineer,0,Low,1
461175,Male,Yes,57,Yes,Healthcare,1,Low,3
464872,Male,Yes,42,Yes,Artist,1,Low,4
460830,Male,Yes,40,No,Entertainment,2,Average,5
459741,Male,Yes,66,No,Lawyer,0,High,3
461154,Male,No,21,No,Homemaker,0,Low,4
464990,Male,Yes,73,No,Executive,1,High,2
467886,Female,Yes,46,Yes,Artist,0,Low,2
459201,Female,Yes,66,Yes,Artist,0,Average,2
463357,Male,Yes,27,Yes,Doctor,0,Average,2
460539,Female,Yes,35,Yes,Homemaker,,Low,
462380,Female,Yes,53,No,Artist,1,High,4
459884,Male,Yes,80,No,Lawyer,8,Low,1
461651,Female,Yes,63,Yes,Artist,1,Average,3
465336,Female,No,41,Yes,Doctor,9,Low,1
461338,Male,Yes,43,Yes,Artist,1,Average,4
461050,Male,Yes,47,Yes,,1,High,3
460485,Female,No,18,No,Marketing,9,Low,5
467901,Female,No,33,Yes,Entertainment,1,Low,4
463713,Male,No,30,No,Engineer,9,Low,3
464278,Male,Yes,85,Yes,Executive,1,High,2
461192,Female,Yes,46,Yes,Artist,,High,
462285,Male,Yes,48,Yes,Doctor,,Low,2
463044,Male,Yes,80,Yes,Lawyer,,High,2
463086,Male,No,33,Yes,Artist,8,Low,
459595,Female,Yes,36,Yes,Artist,4,High,7
461419,Male,Yes,27,No,Entertainment,3,Average,2
465767,Male,No,28,No,Healthcare,0,Low,5
460598,Female,Yes,35,Yes,Doctor,0,Average,3
460714,Male,No,26,Yes,Entertainment,1,Low,3
466482,Female,Yes,39,Yes,Homemaker,,Average,3
461584,Female,Yes,56,Yes,Artist,1,High,4
462066,Female,No,26,Yes,Artist,13,Low,2
463369,Male,Yes,31,Yes,Entertainment,4,Low,2
466586,Male,No,21,No,Healthcare,0,Low,2
464649,Male,Yes,39,No,Entertainment,1,Average,4
463209,Female,No,51,Yes,Artist,0,Low,1
466298,Male,Yes,45,No,Doctor,0,Low,4
466929,Female,No,33,Yes,Homemaker,11,Low,
466702,Male,Yes,62,,Lawyer,0,Low,1
459238,Female,Yes,80,Yes,Lawyer,,High,2
463904,Male,Yes,77,Yes,Executive,1,Low,1
463996,Female,No,29,No,Healthcare,,Low,5
462208,Female,Yes,33,No,Engineer,7,Average,5
461755,Male,No,29,No,Artist,1,Low,3
466736,Female,No,20,No,Healthcare,1,Low,
466872,Male,Yes,43,Yes,Artist,1,Low,2
467104,Female,No,18,No,Healthcare,1,Low,3
463476,Male,Yes,53,Yes,Artist,3,Average,3
463953,Male,Yes,28,Yes,Entertainment,3,Average,3
462202,Female,No,43,Yes,Entertainment,1,Low,4
467830,Male,No,31,Yes,Entertainment,1,Low,3
463752,Female,No,28,Yes,Healthcare,,Low,2
461770,Male,Yes,65,Yes,Artist,1,Low,2
466525,Male,Yes,33,Yes,Artist,0,Average,2
462349,Male,Yes,49,Yes,Artist,0,Average,6
463964,Male,No,33,No,Healthcare,1,Low,4
459353,Male,Yes,53,Yes,Artist,6,Average,2
459709,Female,Yes,47,Yes,Artist,7,Average,4
461858,Male,No,31,No,Entertainment,1,Low,7
460450,Male,Yes,52,Yes,Executive,1,High,4
466520,Male,,61,,Engineer,2,Average,2
467646,Male,No,31,No,Healthcare,,Low,7
460780,Female,No,30,Yes,Healthcare,1,Low,2
463514,Male,Yes,63,Yes,Entertainment,,Average,2
465105,Male,Yes,69,No,Executive,9,Average,2
460445,Male,No,29,Yes,Engineer,0,Low,4
462961,Female,Yes,56,No,Engineer,1,Average,5
463932,Female,Yes,72,Yes,Artist,1,Average,3
459145,Male,Yes,88,No,Lawyer,,Low,1
465651,Male,No,30,No,Engineer,1,Low,4
463721,Female,No,31,Yes,Healthcare,1,Low,4
467369,Male,No,41,Yes,Artist,2,Low,3
461361,Female,No,31,Yes,Healthcare,9,Low,7
465608,Male,No,20,No,Healthcare,,Low,5
464793,Female,Yes,26,No,Marketing,7,High,3
463736,Male,Yes,48,No,Entertainment,,Average,5
462799,Male,No,26,No,Healthcare,,Low,
459006,Male,No,20,No,Healthcare,1,Low,4
460204,Male,Yes,41,Yes,Artist,4,Low,4
465257,Male,No,20,,Healthcare,4,Low,5
466762,Male,Yes,63,Yes,Homemaker,1,Low,3
464318,Male,Yes,88,Yes,Executive,1,Low,1
459634,Female,No,39,Yes,Engineer,,Low,3
465416,Male,Yes,55,No,Engineer,1,High,4
467275,Male,No,32,Yes,Healthcare,,Low,
462117,Male,No,32,Yes,Entertainment,1,Low,2
460710,Female,Yes,38,Yes,Artist,0,Average,3
460098,Female,Yes,62,Yes,Engineer,1,Low,1
465787,Male,No,18,No,Healthcare,1,Low,5
463365,Male,Yes,67,No,Executive,1,High,2
464042,Female,Yes,42,Yes,Artist,9,Low,2
467627,Female,No,45,Yes,Engineer,0,Low,1
464720,Male,Yes,46,No,Doctor,0,Average,3
461123,Male,No,20,No,Healthcare,2,Low,4
465413,Female,Yes,41,Yes,Engineer,0,High,3
465126,Female,Yes,35,No,Engineer,7,Average,4
465950,Female,Yes,52,Yes,Artist,6,Low,2
466734,Female,Yes,63,Yes,Artist,1,Average,4
466222,Male,Yes,51,No,Executive,5,Low,3
466142,Female,Yes,29,Yes,Entertainment,0,Average,2
467888,Male,No,27,No,Doctor,0,Low,4
461992,Female,No,37,Yes,Doctor,1,Low,1
460522,Female,Yes,29,No,Homemaker,,Average,2
459973,Female,No,50,Yes,Artist,0,Low,2
460695,Male,Yes,74,Yes,Lawyer,1,Low,1
464260,Female,Yes,72,Yes,Artist,3,Average,3
464140,Female,Yes,83,Yes,Lawyer,1,High,2
465606,Male,Yes,37,Yes,Engineer,1,Average,3
459050,Female,No,19,No,Healthcare,0,Low,3
462330,Female,No,30,No,Artist,1,Low,1
459940,Female,No,46,Yes,Engineer,1,Low,2
466352,Female,Yes,65,Yes,Doctor,1,Low,2
463558,Female,Yes,88,Yes,Lawyer,1,Average,2
460049,Male,Yes,43,Yes,Entertainment,0,Average,2
464148,Male,Yes,50,Yes,Executive,9,High,3
465503,Male,No,35,Yes,Artist,8,Low,2
465082,Male,Yes,67,Yes,Lawyer,0,Low,1
459832,Male,Yes,66,Yes,Executive,0,Low,1
464609,Female,No,39,Yes,Artist,3,Low,2
466703,Female,Yes,46,Yes,Homemaker,0,Average,
466864,Female,No,32,No,Homemaker,8,Low,1
461458,Female,No,40,Yes,Artist,6,Low,1
459218,Male,Yes,88,Yes,Lawyer,0,High,3
462860,Male,No,30,Yes,Healthcare,8,Low,5
462033,Male,No,32,Yes,Entertainment,1,Low,1
467695,Male,Yes,43,No,Marketing,1,Low,2
463090,Female,Yes,55,No,Engineer,3,Average,2
459219,Female,Yes,47,Yes,Artist,0,Average,3
460148,Female,Yes,73,No,Engineer,1,Low,
461603,Male,No,39,Yes,Artist,,Low,1
466359,Male,No,22,No,Healthcare,0,Low,4
464655,Male,Yes,39,Yes,,0,Average,5
466088,Female,No,31,No,Healthcare,0,Low,7
461205,Male,No,27,Yes,Healthcare,,Low,3
462822,Male,No,19,No,Healthcare,0,Low,4
459076,Male,Yes,69,No,Doctor,0,Average,2
463410,Male,Yes,37,No,Doctor,,Average,2
463879,Male,Yes,45,Yes,Executive,0,High,2
462827,Female,No,22,No,Doctor,1,Low,3
461500,Female,No,26,Yes,Doctor,0,Low,3
461553,Male,No,39,Yes,Artist,1,Low,3
467912,Male,Yes,61,Yes,Entertainment,1,Low,2
465029,Female,Yes,74,No,Lawyer,1,High,2
460062,Male,No,29,Yes,Artist,4,Low,1
462863,Male,No,29,Yes,Homemaker,5,Low,1
460465,Male,No,36,No,Executive,0,Low,3
460335,Female,No,63,Yes,Doctor,0,Low,2
466067,Male,Yes,69,Yes,Artist,0,Average,5
463962,Female,,35,Yes,Artist,12,Low,2
459807,Male,Yes,81,Yes,Lawyer,1,Low,1
463364,Female,Yes,71,No,Lawyer,1,High,2
463599,Female,No,31,No,Healthcare,10,Low,2
462686,Male,Yes,41,Yes,Entertainment,9,Average,4
462949,Male,Yes,35,No,Homemaker,1,Average,3
460275,Female,No,52,Yes,Artist,6,Low,1
461184,Male,No,19,No,Healthcare,,Low,4
460728,Female,,39,Yes,Artist,0,Low,1
462416,Male,Yes,45,No,Artist,0,Low,2
460846,Female,No,19,No,Marketing,1,Low,4
459542,Male,No,23,No,Healthcare,2,Low,5
459080,Male,Yes,77,No,Lawyer,0,Low,2
463106,Female,Yes,84,Yes,Lawyer,0,Low,1
464728,Male,Yes,47,No,Entertainment,1,High,4
466474,Male,No,29,Yes,Entertainment,6,Low,3
461711,Female,No,35,Yes,Artist,8,Low,3
460347,Male,Yes,40,Yes,Artist,14,Low,2
467689,Male,No,35,No,Healthcare,1,Low,1
460260,Male,No,20,No,Healthcare,0,Low,3
466344,Male,No,43,Yes,Entertainment,0,Low,2
466437,Male,Yes,56,No,Executive,0,Low,1
460423,Female,Yes,53,Yes,Artist,3,Low,1
459590,Male,Yes,22,No,Executive,1,High,3
464668,Male,Yes,32,No,Healthcare,1,High,4
463049,Male,Yes,51,No,Executive,2,High,5
460458,Female,No,41,No,Marketing,1,Low,
462407,Male,Yes,37,No,Doctor,2,Average,4
459450,Male,Yes,55,Yes,Artist,4,Average,4
463255,Male,No,42,Yes,Entertainment,3,Low,2
462574,Male,No,20,No,Healthcare,1,Low,5
465761,Female,No,42,Yes,Artist,12,Low,2
467728,Female,Yes,38,No,Engineer,1,High,5
465841,Female,No,52,Yes,Engineer,3,Low,1
460117,Female,Yes,48,Yes,Marketing,9,Low,1
466619,Male,Yes,37,Yes,Entertainment,5,Average,2
461722,Male,No,27,No,Doctor,1,Low,3
460898,Male,Yes,48,No,Artist,3,Average,4
463627,Female,No,25,Yes,Marketing,5,Low,2
460403,Female,No,56,Yes,Doctor,3,Low,1
459818,Female,Yes,68,No,Lawyer,1,Low,1
463732,Male,No,21,No,Healthcare,0,Low,4
462499,Female,,72,No,Lawyer,8,Average,2
467112,Male,No,43,Yes,Artist,1,Low,2
459902,Male,Yes,52,Yes,Lawyer,8,High,2
463233,Male,Yes,50,No,Executive,0,Average,5
467721,Male,No,41,Yes,Entertainment,0,Low,1
465915,Male,Yes,40,Yes,Entertainment,8,Average,2
464506,Male,No,32,Yes,Healthcare,8,Low,2
460624,Male,Yes,57,Yes,Homemaker,5,High,2
462020,Female,No,25,Yes,Artist,13,Low,2
464320,Male,Yes,74,No,Lawyer,0,High,2
467687,Male,No,38,Yes,Entertainment,,Low,4
461561,Female,Yes,46,Yes,Artist,0,Average,2
465953,Female,No,50,Yes,Artist,1,Low,1
463309,Male,Yes,50,Yes,Artist,0,Average,2
459134,Female,Yes,69,Yes,Lawyer,0,High,2
464195,Male,No,29,Yes,Artist,0,Low,1
467696,Male,Yes,84,Yes,Lawyer,,High,3
459586,Male,Yes,73,No,Executive,1,Low,
466504,Male,Yes,38,No,Executive,9,High,5
466792,Female,Yes,82,No,Lawyer,0,Low,1
459875,Male,Yes,71,No,Lawyer,0,High,
463837,Female,Yes,50,No,Engineer,0,Low,3
465384,Male,Yes,56,Yes,Artist,0,High,2
462050,Male,No,19,No,Healthcare,4,Low,3
465268,Male,Yes,29,No,Executive,12,Low,3
461370,Male,No,26,Yes,Doctor,1,Low,3
464225,Female,No,31,No,Doctor,1,Low,5
466665,Male,Yes,42,Yes,Artist,0,Average,2
462290,Female,No,33,Yes,Doctor,1,Low,1
459326,Male,Yes,35,No,Healthcare,1,Low,5
464926,Female,Yes,46,No,Engineer,0,High,3
460343,Female,No,67,Yes,Artist,0,Low,2
463626,Female,No,35,No,Artist,7,Low,2
464266,Male,No,28,No,Doctor,8,Low,3
464491,Female,No,43,No,Doctor,8,Low,1
467698,Female,Yes,40,No,Artist,3,Average,
463440,Female,Yes,73,Yes,Artist,0,Average,3
463602,Female,No,21,No,Healthcare,8,Low,4
464706,Female,No,32,No,Doctor,1,Low,3
467220,Female,No,36,No,,,Low,
460313,Male,No,32,Yes,Artist,13,Low,3
465497,Male,No,25,No,Homemaker,14,Low,3
465846,Female,No,40,Yes,Artist,5,Low,1
463374,Female,No,19,No,Healthcare,0,Low,3
462704,Male,Yes,48,Yes,Executive,5,High,5
462160,Female,No,36,Yes,Artist,3,Low,3
461365,Male,No,27,No,Healthcare,1,Low,3
464205,Female,Yes,82,No,Entertainment,0,High,2
459294,Male,No,23,No,Healthcare,9,Low,4
460318,Male,No,30,Yes,Entertainment,14,Low,3
467967,Male,No,30,Yes,Entertainment,8,Low,4
461797,Male,No,30,Yes,Healthcare,1,Low,3
462980,Male,No,28,Yes,Entertainment,1,Low,5
462361,Male,Yes,60,Yes,Artist,0,Low,2
461855,Female,Yes,52,Yes,Artist,1,Average,2
461069,Female,No,19,No,Healthcare,,Low,
467522,Female,No,19,No,Healthcare,0,Low,2
463327,Male,Yes,40,No,Executive,1,Low,5
459824,Male,No,38,Yes,Entertainment,8,Low,1
461051,Female,Yes,71,Yes,Entertainment,1,Average,2
461142,Female,No,40,Yes,Engineer,1,Low,3
