vendor,profit_outlier_capped
Low Tide Corp,-19.6425
Low Tide Corp,-10.629000000000001
Low Tide Corp,-144.63594
Low Tide Corp,-32.256
Low Tide Corp,-10.488
Low Tide Corp,3.8
Low Tide Corp,8.58
Low Tide Corp,5.2164
Low Tide Corp,5.4336
Low Tide Corp,10.8
Low Tide Corp,8.24
Low Tide Corp,6.0
Low Tide Corp,-3.3488
Low Tide Corp,3.6288
Low Tide Corp,6.4
Low Tide Corp,0.504
Low Tide Corp,4.52
Low Tide Corp,0.0
Low Tide Corp,2.3868
Low Tide Corp,4.14
Low Tide Corp,37.26
Low Tide Corp,-2.7
Low Tide Corp,3.51
Low Tide Corp,-80.2305
Low Tide Corp,3.5505
Low Tide Corp,5.58
Low Tide Corp,76.8
Low Tide Corp,-20.0184
Low Tide Corp,23.4
Low Tide Corp,3.2
Low Tide Corp,-144.63594
Low Tide Corp,-9.472000000000001
Low Tide Corp,6.76
Low Tide Corp,3.0558
Low Tide Corp,6.16
Low Tide Corp,62.88
Low Tide Corp,191.28
Low Tide Corp,9.0
Low Tide Corp,-15.6552
Low Tide Corp,12.8352
Low Tide Corp,-144.63594
Low Tide Corp,18.2
Low Tide Corp,5.207999999999999
Low Tide Corp,24.54
Low Tide Corp,0.84
Low Tide Corp,157.8702
Low Tide Corp,137.151
Low Tide Corp,17.7568
Low Tide Corp,1.2
Low Tide Corp,10.62
Low Tide Corp,-4.2222
Low Tide Corp,2.478
Low Tide Corp,13.959000000000001
Low Tide Corp,20.37
Low Tide Corp,0.1134
Low Tide Corp,34.2
Low Tide Corp,-3.4160000000000004
Low Tide Corp,-24.9684
Low Tide Corp,16.1838
Low Tide Corp,1.197
Low Tide Corp,2.7045
Low Tide Corp,-0.9156
Low Tide Corp,9.255
Low Tide Corp,8.7672
Low Tide Corp,38.22
Low Tide Corp,301.97196
Low Tide Corp,0.84
Low Tide Corp,97.92
Low Tide Corp,10.96
Low Tide Corp,-25.631999999999998
Low Tide Corp,12.936
Low Tide Corp,-10.632
Low Tide Corp,3.72
Low Tide Corp,7.64
Low Tide Corp,2.4
Low Tide Corp,-2.1465
Low Tide Corp,7.44
Low Tide Corp,-21.52
Low Tide Corp,5.24
Low Tide Corp,64.26
Low Tide Corp,33.24
Low Tide Corp,4.48
Low Tide Corp,-8.1081
Low Tide Corp,80.6285
Low Tide Corp,7.5864
Low Tide Corp,4.8
Low Tide Corp,3.6
Low Tide Corp,54.81
Low Tide Corp,0.0
Low Tide Corp,-0.096
Low Tide Corp,13.8
Low Tide Corp,23.58
Low Tide Corp,46.16
Low Tide Corp,21.84
Low Tide Corp,43.68
Low Tide Corp,23.56
Low Tide Corp,12.08
Low Tide Corp,14.56
Low Tide Corp,1.158
Low Tide Corp,-1.1640000000000001
Low Tide Corp,-84.057
Low Tide Corp,-3.6627
Low Tide Corp,5.8891
Low Tide Corp,3.157
Low Tide Corp,21.024
Low Tide Corp,-31.008000000000003
Low Tide Corp,8.88
Low Tide Corp,-10.56
Low Tide Corp,-0.28800000000000003
Low Tide Corp,190.92
Low Tide Corp,-9.68
Low Tide Corp,-0.1005
Low Tide Corp,7.98
Low Tide Corp,-5.76
Low Tide Corp,2.4165
Low Tide Corp,8.304
Low Tide Corp,16.2204
Low Tide Corp,46.3185
Low Tide Corp,12.648
Low Tide Corp,1.1520000000000001
Low Tide Corp,-0.904
Low Tide Corp,-1.4898
Low Tide Corp,3.7692
Low Tide Corp,-21.6
Low Tide Corp,-74.112
Low Tide Corp,36.72
Low Tide Corp,301.97196
Low Tide Corp,40.6476
Low Tide Corp,2.0925
Low Tide Corp,-8.685
Low Tide Corp,5.1282
Low Tide Corp,15.777000000000001
Low Tide Corp,-38.8212
Low Tide Corp,-56.0592
Low Tide Corp,13.5
Low Tide Corp,7.44
Low Tide Corp,14.64
Low Tide Corp,-3.528
Low Tide Corp,10.56
Low Tide Corp,0.64
Low Tide Corp,196.9
Low Tide Corp,1.86
Low Tide Corp,30.48
Low Tide Corp,8.992
Low Tide Corp,15.2
Low Tide Corp,-7.2852
Low Tide Corp,34.905
Low Tide Corp,-1.34
Low Tide Corp,9.78
Low Tide Corp,-3.366
Low Tide Corp,-23.229
Low Tide Corp,0.7695
Low Tide Corp,23.808000000000003
Low Tide Corp,22.4808
Low Tide Corp,8.3
Low Tide Corp,11.16
Low Tide Corp,-125.766
Low Tide Corp,1.5959999999999999
Low Tide Corp,1.44
Low Tide Corp,-2.8160000000000003
Low Tide Corp,2.88
Low Tide Corp,13.5
Low Tide Corp,12.3
Low Tide Corp,7.428
Low Tide Corp,72.66
Low Tide Corp,7.76
Low Tide Corp,62.64
Low Tide Corp,18.3264
Low Tide Corp,9.3906
Low Tide Corp,44.32
Low Tide Corp,0.5589999999999999
Low Tide Corp,6.0264
Low Tide Corp,15.6104
Low Tide Corp,-2.4528
Low Tide Corp,20.7
Low Tide Corp,206.6232
Low Tide Corp,1.8
Low Tide Corp,3.32
Low Tide Corp,-1.4080000000000001
Low Tide Corp,-1.98
Low Tide Corp,-58.797
Low Tide Corp,1.16
Low Tide Corp,-14.7816
Low Tide Corp,51.72
Low Tide Corp,10.88
Low Tide Corp,56.88
Low Tide Corp,16.8
Low Tide Corp,-39.852
Low Tide Corp,16.32
Low Tide Corp,50.328
Low Tide Corp,9.7608
Low Tide Corp,5.32
Low Tide Corp,4.2
Low Tide Corp,5.056
Low Tide Corp,-7.14
Low Tide Corp,8.19
Low Tide Corp,5.742000000000001
Low Tide Corp,5.8604
Low Tide Corp,-4.84
Low Tide Corp,2.78
Low Tide Corp,8.184
Low Tide Corp,17.4828
Low Tide Corp,-29.976
Low Tide Corp,4.6176
Low Tide Corp,10.36
Low Tide Corp,4.26
Low Tide Corp,37.65
Low Tide Corp,37.863
Low Tide Corp,44.7
Low Tide Corp,6.84
Low Tide Corp,-5.2281
Low Tide Corp,-8.2368
Low Tide Corp,39.33
Low Tide Corp,81.9
Low Tide Corp,-32.3616
Low Tide Corp,11.1672
Low Tide Corp,3.2392
Low Tide Corp,13.734000000000002
Low Tide Corp,1.368
Low Tide Corp,1.76
Low Tide Corp,45.36
Low Tide Corp,-7.8504
Low Tide Corp,-49.5516
Low Tide Corp,15.0156
Low Tide Corp,68.12
Low Tide Corp,13.940999999999999
Low Tide Corp,11.19
Low Tide Corp,2.1286
Low Tide Corp,-18.132
Low Tide Corp,-5.2278
Low Tide Corp,-14.175999999999998
Low Tide Corp,-2.068
Low Tide Corp,4.74
Low Tide Corp,42.0744
Low Tide Corp,-144.63594
Low Tide Corp,7.04
Low Tide Corp,13.08
Low Tide Corp,33.78
Low Tide Corp,10.56
Low Tide Corp,11.34
Low Tide Corp,33.66
Low Tide Corp,3.84
Low Tide Corp,3.8939999999999997
Low Tide Corp,3.76
Low Tide Corp,17.5344
Low Tide Corp,43.7136
Low Tide Corp,10.8864
Low Tide Corp,5.4341
Low Tide Corp,6.06
Low Tide Corp,18.0
Low Tide Corp,18.92
Low Tide Corp,2.58
Low Tide Corp,13.9
Low Tide Corp,2.66
Low Tide Corp,-8.56
Low Tide Corp,56.8
Low Tide Corp,11.4
Low Tide Corp,0.84
Low Tide Corp,-27.1761
Low Tide Corp,9.6372
Low Tide Corp,7.0902
Low Tide Corp,45.8136
Low Tide Corp,8.2
Low Tide Corp,-2.352
Low Tide Corp,13.72
Low Tide Corp,-7.071000000000001
Low Tide Corp,39.18
Low Tide Corp,-37.1781
Low Tide Corp,4.4739
Low Tide Corp,-4.6089
Low Tide Corp,-5.8443
Low Tide Corp,0.5584
Low Tide Corp,5.1968
Low Tide Corp,6.2208
Low Tide Corp,114.48
Low Tide Corp,10.68
Low Tide Corp,6.36
Low Tide Corp,0.0714
Low Tide Corp,9.99
Low Tide Corp,0.4074
Low Tide Corp,7.056
Low Tide Corp,5.07
Low Tide Corp,8.6436
Low Tide Corp,11.26
Low Tide Corp,7.015
Low Tide Corp,-94.14299999999999
Low Tide Corp,19.8254
Low Tide Corp,4.0995
Low Tide Corp,6.6584
Low Tide Corp,3.72
Low Tide Corp,1.68
Low Tide Corp,0.48
Low Tide Corp,12.46
Low Tide Corp,5.22
Low Tide Corp,3.1
Low Tide Corp,39.38
Low Tide Corp,15.7605
Low Tide Corp,18.9
Low Tide Corp,-21.7395
Low Tide Corp,-27.0018
Low Tide Corp,-4.5039
Low Tide Corp,0.8946
Low Tide Corp,301.97196
Low Tide Corp,-25.072
Low Tide Corp,5.74
Low Tide Corp,-59.0
Low Tide Corp,7.44
Low Tide Corp,12.96
Low Tide Corp,2.7
Low Tide Corp,6.8
Low Tide Corp,67.5
Low Tide Corp,6.7
Low Tide Corp,-17.2992
Low Tide Corp,42.066
Low Tide Corp,6.9
Low Tide Corp,6.3
Low Tide Corp,0.0
Low Tide Corp,4.84
Low Tide Corp,19.491
Low Tide Corp,17.697
Low Tide Corp,3.6288
Low Tide Corp,16.28
Low Tide Corp,-1.208
Low Tide Corp,-58.92
Low Tide Corp,-29.4368
Low Tide Corp,-107.958
Low Tide Corp,15.48
Low Tide Corp,59.8
Low Tide Corp,0.28
Low Tide Corp,0.0
Low Tide Corp,4.02
Low Tide Corp,1.9024
Low Tide Corp,125.1432
Low Tide Corp,11.84
Low Tide Corp,-32.76
Low Tide Corp,-4.416
Low Tide Corp,57.385
Low Tide Corp,12.6
Low Tide Corp,15.24
Low Tide Corp,6.4
Low Tide Corp,-0.768
Low Tide Corp,4.48
Low Tide Corp,0.1
Low Tide Corp,301.97196
Low Tide Corp,-4.236000000000001
Low Tide Corp,2.7062
Low Tide Corp,-3.783
Low Tide Corp,-20.7162
Low Tide Corp,301.97196
Low Tide Corp,-15.0876
Low Tide Corp,8.2
Low Tide Corp,1.28
Low Tide Corp,132.64
Low Tide Corp,-6.5274
Low Tide Corp,18.3645
Low Tide Corp,-144.63594
Low Tide Corp,1.8189
Low Tide Corp,8.8044
Low Tide Corp,12.8256
Low Tide Corp,32.7
Low Tide Corp,36.72
Low Tide Corp,5.8
Low Tide Corp,12.76
Low Tide Corp,16.47
Low Tide Corp,22.08
Low Tide Corp,6.0
Low Tide Corp,-0.0945
Low Tide Corp,-2.2455
Low Tide Corp,-7.335
Low Tide Corp,0.0
Low Tide Corp,23.88
Low Tide Corp,17.92
Low Tide Corp,1.3068
Low Tide Corp,-10.34
Low Tide Corp,-7.101
Low Tide Corp,47.7306
Low Tide Corp,5.6644
Low Tide Corp,0.88
Low Tide Corp,-8.0
Low Tide Corp,23.34
Low Tide Corp,8.73
Low Tide Corp,-5.4654
Low Tide Corp,-17.6895
Low Tide Corp,23.5872
Low Tide Corp,161.72
Low Tide Corp,2.9
Low Tide Corp,6.08
Low Tide Corp,28.38
Low Tide Corp,2.18
Low Tide Corp,1.168
Low Tide Corp,-6.584
Low Tide Corp,-10.536
Low Tide Corp,2.637
Low Tide Corp,-8.064
Low Tide Corp,-24.516
Low Tide Corp,11.34
Low Tide Corp,-48.7809
Low Tide Corp,12.5559
Low Tide Corp,-42.0084
Low Tide Corp,19.836
Low Tide Corp,6.7116
Low Tide Corp,2.245
Low Tide Corp,6.894
Low Tide Corp,-55.608000000000004
Low Tide Corp,3.64
Low Tide Corp,6.16
Low Tide Corp,-3.972
Low Tide Corp,-39.431999999999995
Low Tide Corp,-24.9018
Low Tide Corp,7.0
Low Tide Corp,1.14
Low Tide Corp,4.6746
Low Tide Corp,6.6
Low Tide Corp,4.72
Low Tide Corp,8.08
Low Tide Corp,-32.676
Low Tide Corp,52.26
Low Tide Corp,19.1376
Low Tide Corp,-31.568
Low Tide Corp,-47.992
Low Tide Corp,-4.744
Low Tide Corp,31.6
Low Tide Corp,-6.0360000000000005
Low Tide Corp,2.6416
Low Tide Corp,45.84
Low Tide Corp,25.176
Low Tide Corp,91.9508
Low Tide Corp,16.14
Low Tide Corp,0.42
Low Tide Corp,6.6
Low Tide Corp,5.46
Low Tide Corp,-39.986999999999995
Low Tide Corp,-7.8048
Low Tide Corp,31.188000000000002
Low Tide Corp,5.36
Low Tide Corp,-5.872000000000001
Low Tide Corp,41.952
Low Tide Corp,13.0707
Low Tide Corp,2.7
Low Tide Corp,15.78
Low Tide Corp,48.3855
Low Tide Corp,6.3684
Low Tide Corp,8.6736
Low Tide Corp,19.6686
Low Tide Corp,-8.05
Low Tide Corp,228.64
Low Tide Corp,5.34
Low Tide Corp,0.504
Low Tide Corp,4.24
Low Tide Corp,4.1
Low Tide Corp,12.32
Low Tide Corp,4.88
Low Tide Corp,-3.912
Low Tide Corp,3.2
Low Tide Corp,-2.97
Low Tide Corp,6.587999999999999
Low Tide Corp,-7.0065
Low Tide Corp,46.818000000000005
Low Tide Corp,2.88
Low Tide Corp,10.4496
Low Tide Corp,8.6715
Low Tide Corp,6.06
Low Tide Corp,5.94
Low Tide Corp,-2.068
Low Tide Corp,12.16
Low Tide Corp,-144.63594
Low Tide Corp,34.14
Low Tide Corp,1.32
Low Tide Corp,56.808
Low Tide Corp,-1.5919999999999999
Low Tide Corp,12.12
Low Tide Corp,-55.26
Low Tide Corp,-45.9018
Low Tide Corp,53.8608
Low Tide Corp,4.3524
Low Tide Corp,3.9808
Low Tide Corp,2.08
Low Tide Corp,7.44
Low Tide Corp,16.44
Low Tide Corp,12.64
Low Tide Corp,189.56
Low Tide Corp,24.6
Low Tide Corp,9.84
Low Tide Corp,4.24
Low Tide Corp,16.8
Low Tide Corp,101.712
Low Tide Corp,-16.432000000000002
Low Tide Corp,5.48
Low Tide Corp,-4.3792
Low Tide Corp,130.56
Low Tide Corp,7.5
Low Tide Corp,94.8
Low Tide Corp,24.3
Low Tide Corp,-39.1995
Low Tide Corp,1.9566
Low Tide Corp,2.0358
Low Tide Corp,2.18
Low Tide Corp,1.4499
Low Tide Corp,-136.928
Low Tide Corp,43.38
Low Tide Corp,21.84
Low Tide Corp,34.98
Low Tide Corp,10.76
Low Tide Corp,4.98
Low Tide Corp,2.3040000000000003
Low Tide Corp,-10.552
Low Tide Corp,-7.872000000000001
Low Tide Corp,3.2064
Low Tide Corp,0.0
Low Tide Corp,-18.6
Low Tide Corp,-14.88
Low Tide Corp,51.2
Low Tide Corp,9.2
Low Tide Corp,15.4
Low Tide Corp,11.76
Low Tide Corp,4.452
Low Tide Corp,0.0
Low Tide Corp,-8.6058
Low Tide Corp,2.2908
Low Tide Corp,0.2
Low Tide Corp,43.4
Low Tide Corp,-16.4496
Low Tide Corp,6.84
Low Tide Corp,-30.8028
Low Tide Corp,-39.3693
Low Tide Corp,9.0
Low Tide Corp,-2.9964
Low Tide Corp,32.44
Low Tide Corp,6.7
Low Tide Corp,1.1835
Low Tide Corp,7.9752
Low Tide Corp,-1.4
Low Tide Corp,-7.65
Low Tide Corp,9.2552
Low Tide Corp,301.97196
Low Tide Corp,4.56
Low Tide Corp,-144.63594
Low Tide Corp,5.68
Low Tide Corp,16.46
Low Tide Corp,4.761
Low Tide Corp,-6.8346
Low Tide Corp,16.56
Low Tide Corp,4.32
Low Tide Corp,-21.36
Low Tide Corp,-6.4879999999999995
Low Tide Corp,-129.612
Low Tide Corp,18.9
Low Tide Corp,74.56
Low Tide Corp,-14.796
Low Tide Corp,-7.388999999999999
Low Tide Corp,30.2634
Low Tide Corp,37.9848
Low Tide Corp,8.72
Low Tide Corp,5.16
Low Tide Corp,24.9
Low Tide Corp,8.72
Low Tide Corp,6.58
Low Tide Corp,-4.401
Low Tide Corp,-15.1311
Low Tide Corp,3.2
Low Tide Corp,-3.68
Low Tide Corp,0.2
Low Tide Corp,5.64
Low Tide Corp,50.0346
Low Tide Corp,4.872
Low Tide Corp,24.96
Low Tide Corp,101.7
Low Tide Corp,54.46
Low Tide Corp,7.88
Low Tide Corp,20.58
Low Tide Corp,232.0011
Low Tide Corp,99.348
Low Tide Corp,-3.7119999999999997
Low Tide Corp,14.04
Low Tide Corp,-51.84
Low Tide Corp,0.41600000000000004
Low Tide Corp,9.0
Low Tide Corp,7.506
Low Tide Corp,204.0714
Low Tide Corp,6.2208
Low Tide Corp,57.4
Low Tide Corp,8.12
Low Tide Corp,-4.65
Low Tide Corp,21.6
Low Tide Corp,4.2336
Low Tide Corp,6.36
Low Tide Corp,30.32
Low Tide Corp,2.4408
Low Tide Corp,36.282
Low Tide Corp,-24.264
Low Tide Corp,33.830999999999996
Low Tide Corp,26.76
Low Tide Corp,1.08
Low Tide Corp,20.28
Low Tide Corp,-4.408
Low Tide Corp,-7.3431
Low Tide Corp,22.92
Low Tide Corp,-144.63594
Low Tide Corp,5.52
Low Tide Corp,2.06
Low Tide Corp,2.48
Low Tide Corp,-3.228
Low Tide Corp,10.26
Low Tide Corp,121.88
Low Tide Corp,12.96
Low Tide Corp,12.48
Low Tide Corp,41.706
Low Tide Corp,18.820999999999998
Low Tide Corp,-3.6239999999999997
Low Tide Corp,10.32
Low Tide Corp,-36.7035
Low Tide Corp,2.679
Low Tide Corp,29.7408
Low Tide Corp,-24.426
Low Tide Corp,5.28
Low Tide Corp,-59.0571
Low Tide Corp,-86.3664
Low Tide Corp,11.2504
Low Tide Corp,9.18
Low Tide Corp,8.06
Low Tide Corp,17.36
Low Tide Corp,49.26
Low Tide Corp,0.8640000000000001
Low Tide Corp,11.106
Low Tide Corp,1.725
Low Tide Corp,1.8998
Low Tide Corp,26.64
Low Tide Corp,4.12
Low Tide Corp,16.08
Low Tide Corp,4.64
Low Tide Corp,6.9
Low Tide Corp,30.048000000000002
Low Tide Corp,12.0
Low Tide Corp,23.8581
Low Tide Corp,-3.752
Low Tide Corp,28.04
Low Tide Corp,22.38
Low Tide Corp,17.1345
Low Tide Corp,2.3328
Low Tide Corp,3.02
Low Tide Corp,19.4656
Low Tide Corp,5.9696
Low Tide Corp,3.92
Low Tide Corp,16.0
Low Tide Corp,6.9
Low Tide Corp,24.5
Low Tide Corp,9.0
Low Tide Corp,15.18
Low Tide Corp,0.672
Low Tide Corp,-7.5768
Low Tide Corp,-15.36
Low Tide Corp,38.0808
Low Tide Corp,3.96
Low Tide Corp,-0.7979999999999999
Low Tide Corp,-25.7901
Low Tide Corp,2.2023
Low Tide Corp,-4.4346
Low Tide Corp,-2.616
Low Tide Corp,-90.774
Low Tide Corp,3.76
Low Tide Corp,12.54
Low Tide Corp,89.46
Low Tide Corp,12.1
Low Tide Corp,-36.708
Low Tide Corp,-35.784
Low Tide Corp,-3.4866
Low Tide Corp,10.56
Low Tide Corp,83.94
Low Tide Corp,1.6
Low Tide Corp,16.3755
Low Tide Corp,20.754
Low Tide Corp,19.0512
Low Tide Corp,19.32
Low Tide Corp,18.24
Low Tide Corp,2.4402
Low Tide Corp,-21.0848
Low Tide Corp,6.4128
Low Tide Corp,0.0
Low Tide Corp,18.96
Low Tide Corp,13.08
Low Tide Corp,4.11
Low Tide Corp,-8.676
Low Tide Corp,41.823
Low Tide Corp,-29.628
Low Tide Corp,-8.792
Low Tide Corp,1.34
Low Tide Corp,13.08
Low Tide Corp,5.52
Low Tide Corp,19.677
Low Tide Corp,3.78
Low Tide Corp,9.24
Low Tide Corp,-48.1905
Low Tide Corp,7.8
Low Tide Corp,7.605
Low Tide Corp,0.34
Low Tide Corp,-39.144
Low Tide Corp,8.7
Low Tide Corp,12.2
Low Tide Corp,135.72
Low Tide Corp,4.44
Low Tide Corp,23.72
Low Tide Corp,18.78
Low Tide Corp,0.6
Low Tide Corp,2.46
Low Tide Corp,-1.5719999999999998
Low Tide Corp,-16.78
Low Tide Corp,15.52
Low Tide Corp,-1.9744
Low Tide Corp,7.8735
Low Tide Corp,1.9280000000000002
Low Tide Corp,28.704
Low Tide Corp,12.66
Low Tide Corp,-5.0355
Low Tide Corp,1.452
Low Tide Corp,-44.9565
Low Tide Corp,7.6962
Low Tide Corp,-5.796
Low Tide Corp,-3.3264
Low Tide Corp,-144.63594
Low Tide Corp,8.3
Low Tide Corp,113.64
Low Tide Corp,5.18
Low Tide Corp,9.192
Low Tide Corp,7.02
Low Tide Corp,-8.124
Low Tide Corp,58.5052
Low Tide Corp,32.58
Low Tide Corp,7.26
Low Tide Corp,-4.14
Low Tide Corp,-1.014
Low Tide Corp,13.5056
Low Tide Corp,7.28
Low Tide Corp,-0.56
Low Tide Corp,9.6
Low Tide Corp,-16.425
Low Tide Corp,6.1572
Low Tide Corp,-1.272
Low Tide Corp,0.0
Low Tide Corp,12.42
Low Tide Corp,2.565
Low Tide Corp,-9.1648
Low Tide Corp,13.2
Low Tide Corp,18.9315
Low Tide Corp,43.956
Low Tide Corp,41.81399999999999
Low Tide Corp,5.4896
Low Tide Corp,2.24
Low Tide Corp,60.96
Low Tide Corp,9.8424
Low Tide Corp,10.2
Low Tide Corp,301.97196
Low Tide Corp,-3.8646
Low Tide Corp,-125.552
Low Tide Corp,16.32
Low Tide Corp,6.26
Low Tide Corp,-12.5304
Low Tide Corp,1.656
Low Tide Corp,-1.9344
Low Tide Corp,22.3
Low Tide Corp,0.8595
Low Tide Corp,1.8741
Low Tide Corp,-2.1648
Low Tide Corp,2.128
Low Tide Corp,160.623
Low Tide Corp,55.845
Low Tide Corp,56.5264
Low Tide Corp,12.64
Low Tide Corp,8.9478
Low Tide Corp,11.8584
Low Tide Corp,24.84
Low Tide Corp,-1.952
Low Tide Corp,-27.776
Low Tide Corp,-6.568
Low Tide Corp,16.9497
Low Tide Corp,-1.0647
Low Tide Corp,15.515999999999998
Low Tide Corp,-2.952
Low Tide Corp,-50.72
Low Tide Corp,5.8
Low Tide Corp,75.84
Low Tide Corp,16.56
Low Tide Corp,-1.1979
Low Tide Corp,35.4252
Low Tide Corp,-3.468
Low Tide Corp,-4.704
Low Tide Corp,11.2308
Low Tide Corp,52.08
Low Tide Corp,36.0
Low Tide Corp,11.84
Low Tide Corp,25.76
Low Tide Corp,-12.8799
Low Tide Corp,1.6272
Low Tide Corp,-10.3635
Low Tide Corp,4.2224
Low Tide Corp,-16.3644
Low Tide Corp,3.6288
Low Tide Corp,2.4
Low Tide Corp,-32.16
Low Tide Corp,-8.312000000000001
Low Tide Corp,273.56
Low Tide Corp,-1.68
Low Tide Corp,5.28
Low Tide Corp,8.6744
Low Tide Corp,7.0218
Low Tide Corp,20.0
Low Tide Corp,0.92
Low Tide Corp,15.52
Low Tide Corp,10.5
Low Tide Corp,22.16
Low Tide Corp,0.7
Low Tide Corp,7.98
Low Tide Corp,-144.63594
Low Tide Corp,-31.8942
Low Tide Corp,0.84
Low Tide Corp,85.32
Low Tide Corp,-6.696000000000001
Low Tide Corp,15.633
Low Tide Corp,65.592
Low Tide Corp,-1.452
Low Tide Corp,4.16
Low Tide Corp,50.56
Low Tide Corp,54.12
Low Tide Corp,-8.628
Low Tide Corp,2.92
Low Tide Corp,93.94
Low Tide Corp,-1.944
Low Tide Corp,-1.608
Low Tide Corp,-18.305999999999997
Low Tide Corp,4.1832
Low Tide Corp,5.9136
Low Tide Corp,-2.352
Low Tide Corp,53.1
Low Tide Corp,4.62
Low Tide Corp,42.24
Low Tide Corp,-133.9218
Low Tide Corp,-9.7074
Low Tide Corp,3.0144
Low Tide Corp,-0.21600000000000003
Low Tide Corp,0.0
Low Tide Corp,10.8
Low Tide Corp,-8.88
Low Tide Corp,-1.5319999999999998
Low Tide Corp,-144.63594
Low Tide Corp,4.32
Low Tide Corp,60.96
Low Tide Corp,6.84
Low Tide Corp,6.02
Low Tide Corp,12.2
Low Tide Corp,13.4
Low Tide Corp,13.68
Low Tide Corp,7.82
Low Tide Corp,6.52
Low Tide Corp,-1.4016
Low Tide Corp,14.2758
Low Tide Corp,15.68
Low Tide Corp,18.8
Low Tide Corp,34.74
Low Tide Corp,1.08
Low Tide Corp,-29.16
Low Tide Corp,197.16
Low Tide Corp,1.0590000000000002
Low Tide Corp,1.1151
Low Tide Corp,7.2576
Low Tide Corp,0.6
Low Tide Corp,8.2
Low Tide Corp,68.664
Low Tide Corp,301.97196
Low Tide Corp,15.16
Low Tide Corp,32.48
Low Tide Corp,12.96
Low Tide Corp,4.1
Low Tide Corp,124.46
Low Tide Corp,24.48
Low Tide Corp,6.18
Low Tide Corp,28.1764
Low Tide Corp,-144.63594
Low Tide Corp,1.54
Low Tide Corp,-6.02
Low Tide Corp,2.6239999999999997
Low Tide Corp,-1.6840000000000002
Low Tide Corp,-113.08
Low Tide Corp,-25.8
Low Tide Corp,74.949
Low Tide Corp,-15.485999999999999
Low Tide Corp,61.96
Low Tide Corp,-8.9796
Low Tide Corp,8.95
Low Tide Corp,-2.7960000000000003
Low Tide Corp,6.9
Low Tide Corp,-123.85799999999999
Low Tide Corp,-3.8160000000000003
Low Tide Corp,-3.6212
Low Tide Corp,3.12
Low Tide Corp,5.32
Low Tide Corp,-8.73
Low Tide Corp,62.7004
Low Tide Corp,9.1581
Low Tide Corp,19.44
Low Tide Corp,4.976
Low Tide Corp,101.3488
Low Tide Corp,0.2034
Low Tide Corp,53.8048
Low Tide Corp,34.5
Low Tide Corp,172.26
Low Tide Corp,6.32
Low Tide Corp,23.2
Low Tide Corp,1.6
Low Tide Corp,20.5
Low Tide Corp,9.48
Low Tide Corp,8.454
Low Tide Corp,30.756
Low Tide Corp,38.0808
Low Tide Corp,5.8605
Low Tide Corp,50.3658
Low Tide Corp,21.64
Low Tide Corp,9.6
Low Tide Corp,-0.813
Low Tide Corp,67.86
Low Tide Corp,3.0
Low Tide Corp,4.8
Low Tide Corp,4.1
Low Tide Corp,-9.792
Low Tide Corp,-3.2489999999999997
Low Tide Corp,-15.024000000000001
Low Tide Corp,27.96
Low Tide Corp,1.2
Low Tide Corp,10.14
Low Tide Corp,-60.0825
Low Tide Corp,3.668
Low Tide Corp,2.736
Low Tide Corp,-10.488
Low Tide Corp,3.02
Low Tide Corp,-9.984
Low Tide Corp,4.0
Low Tide Corp,110.31299999999999
Low Tide Corp,25.038
Low Tide Corp,6.1572
Low Tide Corp,1.932
Low Tide Corp,6.3504
Low Tide Corp,13.48
Low Tide Corp,90.36
Low Tide Corp,-21.294
Low Tide Corp,16.4
Low Tide Corp,40.0
Low Tide Corp,-3.3708
Low Tide Corp,21.04
Low Tide Corp,0.54
Low Tide Corp,11.34
Low Tide Corp,0.792
Low Tide Corp,3.2760000000000002
Low Tide Corp,-28.872
Low Tide Corp,27.9936
Low Tide Corp,43.64
Low Tide Corp,79.0
Low Tide Corp,9.18
Low Tide Corp,15.0825
Low Tide Corp,-3.552
Low Tide Corp,80.6312
Low Tide Corp,3.0
Low Tide Corp,197.88
Low Tide Corp,17.5
Low Tide Corp,5.8203
Low Tide Corp,10.089
Low Tide Corp,3.9771
Low Tide Corp,7.2576
Low Tide Corp,2.99
Low Tide Corp,10.607999999999999
Low Tide Corp,-34.866
Low Tide Corp,9.533999999999999
Low Tide Corp,25.2315
Low Tide Corp,9.6
Low Tide Corp,0.0
Low Tide Corp,-1.8559999999999999
Low Tide Corp,0.0
Low Tide Corp,-140.886
Low Tide Corp,0.672
Low Tide Corp,134.8608
Low Tide Corp,107.346
Low Tide Corp,5.8696
Low Tide Corp,35.6238
Low Tide Corp,162.0948
Low Tide Corp,1.8468
Low Tide Corp,0.48
Low Tide Corp,4.68
Low Tide Corp,38.4
Low Tide Corp,-4.0827
Low Tide Corp,-16.1766
Low Tide Corp,-4.1784
Low Tide Corp,4.225
Low Tide Corp,29.364
Low Tide Corp,238.0
Low Tide Corp,-4.816
Low Tide Corp,-84.512
Low Tide Corp,-6.735
Low Tide Corp,14.913
Low Tide Corp,9.7119
Low Tide Corp,17.6
Low Tide Corp,7.56
Low Tide Corp,2.4
Low Tide Corp,-4.113
Low Tide Corp,12.7773
Low Tide Corp,40.485
Low Tide Corp,3.72
Low Tide Corp,1.12
Low Tide Corp,5.76
Low Tide Corp,8.76
Low Tide Corp,2.52
Low Tide Corp,5.184
Low Tide Corp,-4.776
Low Tide Corp,0.42
