SKU ID,Date,Manufacturer,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic
SKU1207,01-08-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,23746,732,2477
SKU1210,1/22/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,28571,980,3398
SKU1194,03-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,23809,849,2756
SKU1191,04-02-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,27661,929,3119
SKU1207,04-09-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,22110,822,2534
SKU1230,5/28/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,24398,810,2966
SKU1191,06-11-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,21368,635,2759
SKU1209,7/16/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,19122,609,3002
SKU1204,7/30/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,17189,634,3009
SKU1203,9/17/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,12025,747,2082
SKU1194,11-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,23857,1156,3153
SKU1202,11/19/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,16301,988,2128
SKU1225,01-09-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,35518,1607,6425
SKU1208,1/30/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,32884,1393,6033
SKU1194,02-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,30156,1381,5909
SKU1191,2/27/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,29321,1358,4772
SKU1194,10/23/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,38998,1442,3023
SKU1227,11/13/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,18461,520,1904
SKU1195,12/18/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,28671,860,1894
SKU1198,02-05-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,35468,1289,4788
SKU1195,03-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,31387,1130,4110
SKU1192,3/19/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,32198,1164,4692
SKU1222,5/14/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,27987,1018,3108
SKU1210,5/21/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,26270,924,3292
SKU1228,6/18/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,22755,692,2701
SKU1200,10-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,26270,766,1380
SKU1206,10/29/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,28713,864,3069
SKU1211,12/17/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,37278,1036,2512
SKU1217,12/24/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,25067,726,1838
SKU1205,01-02-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1195,02-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1197,2/27/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1195,03-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1218,04-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1204,6/26/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1208,8/21/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1197,10/30/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1191,12-11-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1195,01-08-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1208,02-05-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1199,02-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1202,4/30/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1221,05-07-22,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1193,06-11-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1229,07-09-22,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1208,10/15/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1214,01-09-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,24503,1043,4960
SKU1203,1/16/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,23934,990,5160
SKU1228,5/29/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,15743,574,2779
SKU1201,8/14/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,20625,765,3573
SKU1194,09-11-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,18723,697,3717
SKU1214,11/20/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,25255,889,3458
SKU1203,1/22/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,9350,357,2799
SKU1207,02-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,31251,1069,4338
SKU1202,2/19/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,30857,1001,3996
SKU1200,03-05-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,33854,1065,3936
SKU1192,06-04-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,34351,1131,3929
SKU1229,6/18/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,29692,1017,3594
SKU1210,07-02-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,25478,961,3523
SKU1209,09-03-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,39365,1132,4555
SKU1201,9/24/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,41777,1152,3458
SKU1195,10-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,38708,1163,3156
SKU1197,10/22/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,34362,1101,4984
SKU1210,11-05-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,34855,903,4194
SKU1225,3/13/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1208,4/17/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1191,05-08-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1200,06-05-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1191,6/19/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1204,2/19/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1200,03-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1198,4/16/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1191,4/23/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1199,06-04-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1195,06-11-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1201,6/25/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1226,7/16/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,406
SKU1201,09-03-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1197,9/17/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1192,12-03-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1194,12-10-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1201,1/16/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1202,1/23/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1230,03-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1210,3/13/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1208,7/31/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1192,08-07-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1208,09-11-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1200,10/23/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1209,02-05-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1191,5/21/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1191,06-04-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1216,08-06-22,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1215,8/27/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1195,9/17/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1192,10/15/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1208,2/20/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1214,03-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,16
SKU1220,3/20/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,193
SKU1191,3/27/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,757
SKU1195,04-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,1234
SKU1199,06-12-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,157
SKU1230,6/26/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1206,08-07-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1230,10-09-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1230,10/16/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1208,2/26/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1202,4/16/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1193,10-08-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1192,12-03-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1200,1/30/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1221,02-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1207,2/13/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1197,3/13/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1191,3/27/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1195,04-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1192,04-10-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1213,06-12-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1196,7/17/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1195,09-04-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1211,10/16/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1191,11-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1198,12-11-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1209,01-01-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1213,2/19/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1203,5/14/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1207,6/18/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1193,08-06-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1198,10/15/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1222,10/22/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1191,11/19/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1218,1/23/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,11831,593,2089
SKU1217,02-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,8358,450,1413
SKU1196,3/20/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,12239,583,2140
SKU1212,04-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,16349,738,2798
SKU1195,07-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,9880,677,1344
SKU1198,07-10-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,11617,708,1504
SKU1209,7/31/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,18585,1000,2385
SKU1200,08-07-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,19225,1118,2536
SKU1204,12/18/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,32105,1198,3079
SKU1229,02-05-22,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,27782,1046,3409
SKU1198,02-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,28901,1132,3773
SKU1210,03-05-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,32722,1294,3764
SKU1205,5/14/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,32391,1291,3045
SKU1210,09-10-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,32297,1111,2409
SKU1193,11-05-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,35398,1190,2438
SKU1205,12/24/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,27417,873,1835
SKU1207,3/27/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1195,04-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1209,04-10-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1197,05-08-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1204,07-10-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1197,8/21/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1207,09-11-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1207,10/16/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1197,11-06-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1227,12-04-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1192,1/15/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1197,4/16/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1193,09-10-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1209,9/17/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1195,10-08-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1215,12-03-22,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1200,12/24/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1207,3/27/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1202,4/24/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1224,5/15/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1211,5/22/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1195,07-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1204,7/24/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1207,08-07-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1202,9/25/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1198,10-09-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1207,10/23/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1195,11/20/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1202,1/15/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1202,4/23/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1209,05-07-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1196,6/18/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1199,6/25/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1195,07-02-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1204,8/13/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1192,11-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1191,12-03-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1202,1/16/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1202,2/13/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1203,04-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1199,04-10-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1203,4/24/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1208,07-03-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1199,07-10-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1202,12-04-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1192,02-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1195,2/19/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1191,3/19/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1194,5/21/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1197,5/28/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1208,7/16/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1211,08-06-22,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1207,9/17/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1193,10/29/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1203,2/13/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1207,2/20/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1200,2/27/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1204,3/20/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1194,6/19/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1224,8/28/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1216,09-04-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1201,9/18/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1196,10/16/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1205,12-04-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1194,02-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1207,03-12-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1195,3/26/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1202,5/14/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1203,06-04-22,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,0,0,0
SKU1228,6/18/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,0,0,0
SKU1212,07-02-22,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,0,0,0
SKU1192,9/24/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1200,12/31/2022,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,0,0,0
SKU1210,01-02-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,6364,263,2363
SKU1202,1/16/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,comfort,9059,367,2828
SKU1217,04-10-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Bounce,12163,618,3772
SKU1230,05-01-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,18768,881,3705
SKU1193,05-08-21,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,17601,889,2488
SKU1195,5/22/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,17424,993,3989
SKU1223,5/29/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,19897,1166,4288
SKU1223,06-05-21,Synergix solutions ,Fabric Care,Fabric Softeners,Dryer Sheets,Gain,20370,1277,6215
SKU1193,9/25/2021,Synergix solutions ,Fabric Care,Fabric Softeners,Liquid,Downy,16730,1385,3253
